关注房源人数,总价,平米价,精简装,面积,建造时间,室,厅,小区名称,所在大区域,所在小区域,建筑类型,建筑结构,梯户比例,梯,户,产权年限,户型结构,海景,地铁,公交,轻轨,购物,银行,饭店,学区,采光,休闲
0,35.0,5468.8,简,64.0,2012.0,2.0,1.0,嘉合苑$,普兰店,普兰店$,塔楼$,框架,0.3333333333333333,1.0,3.0,70.0,平层,0,0,1,0,1,1,1,0,0,0
19,115.0,20724.5,精,55.49,2003.0,1.0,1.0,嘉和花样年华一期$,中山,三八南$,塔楼$,钢混,0.21052631578947367,4.0,19.0,70.0,平层,0,1,1,0,1,1,0,0,1,1
3,63.0,9157.0,精,68.8,2007.0,2.0,1.0,湾里东$,开发区,金湾新城$,板楼$,钢混,0.5,1.0,2.0,50.0,平层,0,0,0,0,0,0,0,0,0,0
19,85.5,12847.5,简,66.55,1990.0,2.0,1.0,华南沃尔玛六和路$,甘井子,名贵$,板楼$,砖混,0.25,1.0,4.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
6,44.0,9630.1,精,45.69,2010.0,1.0,0.0,左岸经典$,开发区,红梅翠竹$,板楼$,钢混,0.2608695652173913,6.0,23.0,50.0,平层,0,0,0,1,1,1,0,0,0,1
10,91.0,17952.3,精,50.69,2010.0,1.0,1.0,中海华庭$,高新园区,中海$,板塔结合$,钢混,0.2727272727272727,3.0,11.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
4,54.5,9646.0,简,56.5,1997.0,2.0,1.0,古城丁区$,金州,古城汇金$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,1,0,1,0,0,0,0,0
8,70.0,14675.1,简,47.7,2008.0,1.0,1.0,水映西山$,甘井子,万科假日$,塔楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,1,0,1,0,0,0,1,1
14,249.0,24653.5,简,101.0,2007.0,2.0,1.0,万达华府二期$,西岗,华府$,塔楼$,钢混,0.3,3.0,10.0,70.0,平层,0,1,1,0,0,1,0,0,1,1
2,84.0,13951.2,精,60.21,1999.0,2.0,1.0,北昌平小区$,沙河口,西安路$,板楼$,钢混,0.2857142857142857,2.0,7.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
7,63.0,10287.4,精,61.24,2000.0,1.0,1.0,欣家园二期$,甘井子,前关$,板楼$,钢混,0.3333333333333333,2.0,6.0,70.0,平层,0,0,1,1,1,1,0,0,1,1
3,60.0,9375.0,精,64.0,2009.0,2.0,1.0,和嘉佳园$,金州,站前$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,1,0,1,1,0,0,0,1
11,120.0,15682.2,精,76.52,2011.0,2.0,2.0,中冶蓝城C区$,甘井子,生态新城$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,0,0,1,1,0,0,0,1
1,95.0,23393.3,精,40.61,2009.0,1.0,1.0,鑫境界$,甘井子,机场$,塔楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
2,52.0,10471.2,精,49.66,1996.0,1.0,1.0,青松北里$,开发区,红梅翠竹$,板楼$,钢混,0.16666666666666666,1.0,6.0,50.0,平层,0,0,0,0,0,0,0,0,0,0
26,368.5,28106.2,精,131.11,2011.0,3.0,2.0,壹品天城$,甘井子,大纺$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,1,0,0,1,0,0,0,0
10,135.0,25328.3,简,53.3,1992.0,2.0,1.0,实验小学市场街$,西岗,英华街$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,1,0,1,0,0,0,1,1
5,110.0,34204.0,简,32.16,1990.0,1.0,1.0,39中开源巷$,中山,三八南$,板楼$,砖混,0.25,1.0,4.0,70.0,平层,0,1,0,0,1,0,0,0,1,1
7,102.0,11173.2,简,91.29,1992.0,2.0,1.0,新丽街$,西岗,新起屯$,板楼$,砖混,0.5,1.0,2.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
12,75.0,19973.4,简,37.55,2004.0,1.0,0.0,金宸国际$,西岗,英华街$,板楼$,钢混,0.16,4.0,25.0,70.0,平层,0,1,1,0,0,1,0,0,0,0
2,90.0,14278.9,精,63.03,2007.0,2.0,1.0,锦泉源D1区$,甘井子,泉水锦泉源$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,0,1,1,1,0,0,1,1
8,46.0,12439.2,简,36.98,2000.0,1.0,1.0,学府林居$,中山,武昌街$,板塔结合$,砖混,0.038461538461538464,1.0,26.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
5,82.0,11457.3,简,71.57,1994.0,3.0,1.0,宪卫里$,中山,景山$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
1,33.0,6752.6,简,48.87,2002.0,1.0,1.0,雍景国际$,开发区,倚山里$,塔楼$,钢混,0.10526315789473684,2.0,19.0,40.0,平层,0,0,1,0,1,0,1,1,0,1
7,273.0,23437.5,精,116.48,2016.0,3.0,2.0,星海融汇$,沙河口,太原街$,板楼$,钢混,1.0,2.0,2.0,70.0,平层,0,0,0,0,0,0,0,0,1,1
2,47.0,5014.4,毛,93.73,,2.0,2.0,金悦湾$,普兰店,普兰店$,未知$,框架,0.25,1.0,4.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
14,138.0,19619.0,精,70.34,2001.0,2.0,1.0,金盛家园$,甘井子,大纺$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,0,0,0,0,0,1,0
1,61.0,9253.6,毛,65.92,2011.0,2.0,1.0,金州福佳新天地广场$,金州,光明$,板楼$,钢混,0.25,2.0,8.0,70.0,平层,0,0,1,0,1,1,1,0,1,0
5,115.0,25120.1,精,45.78,2011.0,1.0,0.0,华业玫瑰东方$,沙河口,和平广场$,塔楼$,钢混,0.2,3.0,15.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
20,255.0,21121.5,简,120.73,2004.0,3.0,1.0,亿达国际新城$,高新园区,软件园$,板楼$,钢混,0.5,1.0,2.0,70.0,暂无数据,0,0,1,0,1,1,0,0,0,1
3,83.0,9355.3,精,88.72,2014.0,2.0,1.0,远洋时代城三期$,开发区,高城山$,板楼$,钢混,0.5,2.0,4.0,50.0,平层,0,0,0,0,0,0,0,0,0,0
7,117.0,13125.4,简,89.14,1990.0,3.0,2.0,广兴巷$,中山,青云街$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
11,30.0,6854.0,简,43.77,2005.0,1.0,0.0,东城天下$,开发区,东城$,板楼$,钢混,0.25,3.0,12.0,50.0,平层,0,0,1,0,0,1,0,0,1,0
14,85.8,13191.9,精,65.04,2003.0,2.0,1.0,泡崖美林园$,甘井子,美林园$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,0,1,0,0,0,1,1
25,133.0,28376.4,精,46.87,2011.0,1.0,1.0,软景E居$,高新园区,软件园$,板楼$,钢混,0.2380952380952381,5.0,21.0,70.0,平层,0,1,1,0,1,1,1,0,0,0
5,355.0,24832.1,精,142.96,2005.0,3.0,2.0,林语家话$,甘井子,促进路$,塔楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
12,99.0,17042.5,精,58.09,1992.0,2.0,1.0,东电小区$,高新园区,学府$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
2,36.5,8204.1,简,44.49,2006.0,1.0,1.0,恒达花园$,金州,金华$,板楼$,钢混,0.25,1.0,4.0,70.0,平层,0,0,1,0,0,0,0,0,1,0
32,115.0,12981.1,简,88.59,2007.0,2.0,2.0,泊林和山$,甘井子,叠翠$,塔楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
4,95.0,14028.4,简,67.72,1996.0,2.0,1.0,北甸街$,沙河口,辽师$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,0,1,1,0,0,1,1
1,51.0,6198.3,精,82.28,2010.0,2.0,2.0,鼎盛佳苑$,普兰店,普兰店$,塔楼$,框架,0.5,1.0,2.0,70.0,平层,0,0,0,1,1,0,0,0,1,1
0,46.0,8297.3,简,55.44,2004.0,2.0,1.0,宁海小区$,金州,金华$,板楼$,钢,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
20,61.0,9133.1,精,66.79,2003.0,3.0,2.0,泡崖美林园$,甘井子,美林园$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,1,0,1,1,0,0,1,1
6,52.0,10473.3,简,49.65,2009.0,1.0,1.0,开建阳光馨苑$,开发区,安盛$,塔楼$,钢混,0.2,2.0,10.0,50.0,平层,0,1,0,0,0,0,0,0,0,0
1,33.0,6752.6,简,48.87,2002.0,1.0,1.0,雍景国际$,开发区,倚山里$,塔楼$,钢混,0.10526315789473684,2.0,19.0,40.0,平层,0,0,1,0,1,0,1,1,0,1
7,273.0,23437.5,精,116.48,2016.0,3.0,2.0,星海融汇$,沙河口,太原街$,板楼$,钢混,1.0,2.0,2.0,70.0,平层,0,0,0,0,0,0,0,0,1,1
2,47.0,5014.4,毛,93.73,,2.0,2.0,金悦湾$,普兰店,普兰店$,未知$,框架,0.25,1.0,4.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
14,138.0,19619.0,精,70.34,2001.0,2.0,1.0,金盛家园$,甘井子,大纺$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,0,0,0,0,0,1,0
1,61.0,9253.6,毛,65.92,2011.0,2.0,1.0,金州福佳新天地广场$,金州,光明$,板楼$,钢混,0.25,2.0,8.0,70.0,平层,0,0,1,0,1,1,1,0,1,0
5,115.0,25120.1,精,45.78,2011.0,1.0,0.0,华业玫瑰东方$,沙河口,和平广场$,塔楼$,钢混,0.2,3.0,15.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
20,255.0,21121.5,简,120.73,2004.0,3.0,1.0,亿达国际新城$,高新园区,软件园$,板楼$,钢混,0.5,1.0,2.0,70.0,暂无数据,0,0,1,0,1,1,0,0,0,1
3,83.0,9355.3,精,88.72,2014.0,2.0,1.0,远洋时代城三期$,开发区,高城山$,板楼$,钢混,0.5,2.0,4.0,50.0,平层,0,0,0,0,0,0,0,0,0,0
11,30.0,6854.0,简,43.77,2005.0,1.0,0.0,东城天下$,开发区,东城$,板楼$,钢混,0.25,3.0,12.0,50.0,平层,0,0,1,0,0,1,0,0,1,0
5,355.0,24832.1,精,142.96,2005.0,3.0,2.0,林语家话$,甘井子,促进路$,塔楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
12,99.0,17042.5,精,58.09,1992.0,2.0,1.0,东电小区$,高新园区,学府$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
2,36.5,8204.1,简,44.49,2006.0,1.0,1.0,恒达花园$,金州,金华$,板楼$,钢混,0.25,1.0,4.0,70.0,平层,0,0,1,0,0,0,0,0,1,0
32,115.0,12981.1,简,88.59,2007.0,2.0,2.0,泊林和山$,甘井子,叠翠$,塔楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
4,95.0,14028.4,简,67.72,1996.0,2.0,1.0,北甸街$,沙河口,辽师$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,0,1,1,0,0,1,1
1,51.0,6198.3,精,82.28,2010.0,2.0,2.0,鼎盛佳苑$,普兰店,普兰店$,塔楼$,框架,0.5,1.0,2.0,70.0,平层,0,0,0,1,1,0,0,0,1,1
0,46.0,8297.3,简,55.44,2004.0,2.0,1.0,宁海小区$,金州,金华$,板楼$,钢,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
6,52.0,10473.3,简,49.65,2009.0,1.0,1.0,开建阳光馨苑$,开发区,安盛$,塔楼$,钢混,0.2,2.0,10.0,50.0,平层,0,1,0,0,0,0,0,0,0,0
3,87.0,12994.8,精,66.95,1997.0,2.0,1.0,泡崖二区$,甘井子,泡崖市场$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,1,0,1,0,0,0,1,0
4,56.0,8034.4,毛,69.7,1992.0,2.0,1.0,古城乙区$,金州,古城汇金$,板楼$,钢混,0.25,1.0,4.0,70.0,平层,0,1,0,0,0,0,0,0,0,1
0,87.0,10170.7,精,85.54,2005.0,2.0,1.0,颐馨园$,开发区,杏花里$,板楼$,钢混,0.5,1.0,2.0,50.0,平层,0,0,0,0,0,0,0,0,0,0
5,66.5,13510.8,毛,49.22,1982.0,2.0,1.0,文星街$,甘井子,山东路$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
2,65.5,9703.7,简,67.5,2006.0,2.0,1.0,职高小区$,金州,光明$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
26,178.0,23579.3,精,75.49,2013.0,3.0,1.0,雯君庭$,高新园区,中海$,板楼$,钢混,0.5,2.0,4.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
1,68.8,8046.8,精,85.5,1992.0,2.0,1.0,胜利西小区$,金州,光明$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,1,0,1,0,0,0,1,1
1,104.5,10506.7,简,99.46,2002.0,2.0,2.0,玉丽街$,甘井子,泡崖八区$,板楼$,砖混,0.5,1.0,2.0,70.0,平层,0,1,1,0,0,0,0,1,0,1
8,110.0,15187.1,精,72.43,2010.0,2.0,1.0,艾维尼小城$,甘井子,生态新城$,板楼$,钢混,0.25,1.0,4.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
1,59.0,8006.5,精,73.69,,2.0,1.0,金普广场三期$,普兰店,普兰店$,未知$,未知,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
15,81.0,9310.3,简,87.0,2007.0,2.0,1.0,绿洲半岛北岸$,开发区,海富$,塔楼$,钢混,0.3333333333333333,2.0,6.0,50.0,平层,0,0,1,0,1,1,0,0,1,0
19,68.5,14220.5,精,48.17,2008.0,1.0,1.0,水映西山$,甘井子,万科假日$,塔楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,1,0,1,0,0,0,1,1
4,72.0,15000.0,简,48.0,2007.0,1.0,1.0,宝发金钻$,沙河口,西安路$,塔楼$,钢混,0.25,5.0,20.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
0,68.0,11504.0,简,59.11,2011.0,2.0,1.0,糖果小区$,金州,金润$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
8,68.0,15546.4,简,43.74,1990.0,2.0,0.0,凌源街$,高新园区,学府$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
46,75.0,20259.3,精,37.02,2012.0,1.0,1.0,柏悦国际公寓$,高新园区,高新园区$,板楼$,钢混,0.2608695652173913,6.0,23.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
6,85.5,10070.7,精,84.9,2009.0,2.0,1.0,九龙汇$,开发区,海富$,塔楼$,钢混,0.4,2.0,5.0,0.0,平层,0,0,0,0,0,0,0,0,0,0
7,83.0,12037.7,精,68.95,2002.0,2.0,1.0,玉山路$,甘井子,泡崖八区$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
5,133.0,14599.3,精,91.1,2002.0,2.0,2.0,金色阳光家园$,甘井子,泉水锦泉源$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,1,1,0,0,0,0,1,0
0,69.7,14989.2,精,46.5,1995.0,1.0,1.0,七江路$,甘井子,山东路$,板楼$,砖混,0.25,1.0,4.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
19,178.0,21409.7,精,83.14,2013.0,2.0,1.0,中海紫御观邸四期$,高新园区,中海$,板楼$,钢混,0.3333333333333333,2.0,6.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
1,117.0,12928.2,精,90.5,2012.0,2.0,1.0,大连海湾城一期$,开发区,华润海中国$,板楼$,钢混,0.5,2.0,4.0,50.0,平层,0,0,1,0,1,1,0,0,1,1
4,48.0,7915.6,简,60.64,2010.0,2.0,1.0,平安小区$,金州,古城汇金$,板楼$,钢混,0.25,1.0,4.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
6,77.8,21983.6,简,35.39,1970.0,1.0,1.0,金二街$,甘井子,金三角$,板楼$,砖混,0.0625,1.0,16.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
25,129.0,27446.8,精,47.0,2011.0,1.0,1.0,软景E居$,高新园区,软件园$,板楼$,钢混,0.2380952380952381,5.0,21.0,70.0,平层,0,0,0,0,0,0,1,0,0,1
2,55.0,15682.9,简,35.07,2008.0,1.0,1.0,东林世家$,金州,碧海$,塔楼$,钢混,0.07407407407407407,2.0,27.0,0.0,跃层,0,0,0,0,0,0,0,0,0,0
4,104.0,9811.3,精,106.0,2007.0,3.0,2.0,金信陶然居$,金州,桃园$,板楼$,钢混,0.5,1.0,2.0,0.0,平层,0,1,0,0,0,0,0,0,0,0
6,66.5,15822.0,简,42.03,1991.0,1.0,1.0,万家巷（昆明街）$,中山,南山$,板楼$,砖混,0.25,1.0,4.0,70.0,平层,0,1,1,0,0,0,0,0,0,0
3,102.0,16406.6,精,62.17,2008.0,2.0,1.0,枫林绿洲$,沙河口,绿波$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
58,159.0,17453.3,精,91.1,2014.0,3.0,2.0,万科溪之谷$,甘井子,溪之谷$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,1,0,1,1,0,0,0,1
12,190.0,21355.5,精,88.97,2013.0,2.0,2.0,华润置地广场二期$,甘井子,华南$,板楼$,钢混,0.5,2.0,4.0,70.0,平层,0,1,1,0,0,1,0,0,1,1
2,26.0,7838.4,简,33.17,2007.0,1.0,0.0,碧海尚城$,金州,碧海$,板楼$,钢混,0.3333333333333333,2.0,6.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
6,50.5,12078.5,简,41.81,1992.0,1.0,1.0,侯二小区$,沙河口,侯家沟$,板楼$,混合,0.25,1.0,4.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
9,125.0,14435.8,精,86.59,2008.0,2.0,2.0,新星绿城六期$,甘井子,机场乐购$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,1,0,1,1,0,0,1,0
5,111.0,17100.6,简,64.91,1999.0,2.0,1.0,岭前街$,中山,青云街$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,1,0,1,1,0,0,1,0
0,49.0,5632.2,简,87.0,2008.0,2.0,2.0,华通和平海岸二期$,旅顺口,旅顺口$,板楼$,框架,0.5,2.0,4.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
39,85.0,11921.5,简,71.3,1998.0,2.0,1.0,桃山小区$,沙河口,南沙$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
3,88.8,13058.8,精,68.0,2010.0,2.0,2.0,瑞仕尚城二期$,开发区,海富$,板楼$,钢混,0.3333333333333333,2.0,6.0,50.0,平层,0,0,0,0,0,0,0,0,0,0
11,212.0,39685.5,精,53.42,2009.0,1.0,0.0,幸福e家五期$,沙河口,幸福e家$,板楼$,钢混,0.5,2.0,4.0,70.0,平层,0,1,0,0,1,1,0,0,0,0
2,42.6,9659.9,简,44.1,2002.0,2.0,1.0,泡崖四区$,甘井子,泡崖四区$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,0,1,1,0,1,1,0
1,82.0,13678.1,精,59.95,2010.0,2.0,1.0,瑞仕尚城二期$,开发区,海富$,板楼$,钢混,0.16666666666666666,1.0,6.0,50.0,平层,0,0,0,0,0,0,0,0,0,0
7,143.0,20011.2,精,71.46,2009.0,2.0,1.0,华锦铭苑$,甘井子,促进路$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,0,0,1,0,1,0,1
5,104.0,10524.2,精,98.82,2005.0,2.0,1.0,东城天下$,开发区,东城$,板楼$,钢混,0.5,1.0,2.0,50.0,平层,0,0,1,0,1,1,0,0,0,0
3,102.0,16406.6,精,62.17,2008.0,2.0,1.0,枫林绿洲$,沙河口,绿波$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
58,159.0,17453.3,精,91.1,2014.0,3.0,2.0,万科溪之谷$,甘井子,溪之谷$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,1,0,1,1,0,0,0,1
12,190.0,21355.5,精,88.97,2013.0,2.0,2.0,华润置地广场二期$,甘井子,华南$,板楼$,钢混,0.5,2.0,4.0,70.0,平层,0,1,1,0,0,1,0,0,1,1
2,26.0,7838.4,简,33.17,2007.0,1.0,0.0,碧海尚城$,金州,碧海$,板楼$,钢混,0.3333333333333333,2.0,6.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
6,50.5,12078.5,简,41.81,1992.0,1.0,1.0,侯二小区$,沙河口,侯家沟$,板楼$,混合,0.25,1.0,4.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
9,125.0,14435.8,精,86.59,2008.0,2.0,2.0,新星绿城六期$,甘井子,机场乐购$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,1,0,1,1,0,0,1,0
5,111.0,17100.6,简,64.91,1999.0,2.0,1.0,岭前街$,中山,青云街$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,1,0,1,1,0,0,1,0
0,49.0,5632.2,简,87.0,2008.0,2.0,2.0,华通和平海岸二期$,旅顺口,旅顺口$,板楼$,框架,0.5,2.0,4.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
39,85.0,11921.5,简,71.3,1998.0,2.0,1.0,桃山小区$,沙河口,南沙$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
3,88.8,13058.8,精,68.0,2010.0,2.0,2.0,瑞仕尚城二期$,开发区,海富$,板楼$,钢混,0.3333333333333333,2.0,6.0,50.0,平层,0,0,0,0,0,0,0,0,0,0
11,212.0,39685.5,精,53.42,2009.0,1.0,0.0,幸福e家五期$,沙河口,幸福e家$,板楼$,钢混,0.5,2.0,4.0,70.0,平层,0,1,0,0,1,1,0,0,0,0
2,42.6,9659.9,简,44.1,2002.0,2.0,1.0,泡崖四区$,甘井子,泡崖四区$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,0,1,1,0,1,1,0
1,82.0,13678.1,精,59.95,2010.0,2.0,1.0,瑞仕尚城二期$,开发区,海富$,板楼$,钢混,0.16666666666666666,1.0,6.0,50.0,平层,0,0,0,0,0,0,0,0,0,0
5,104.0,10524.2,精,98.82,2005.0,2.0,1.0,东城天下$,开发区,东城$,板楼$,钢混,0.5,1.0,2.0,50.0,平层,0,0,1,0,1,1,0,0,0,0
3,42.0,7267.7,简,57.79,2005.0,2.0,1.0,新辉小区$,金州,古城汇金$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
5,56.0,9141.4,简,61.26,2007.0,1.0,1.0,生辉第一城$,金州,城润$,板楼$,钢混,0.5,2.0,4.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
11,58.0,11551.5,精,50.21,2009.0,1.0,0.0,乐活源$,甘井子,华东$,板楼$,钢混,0.2857142857142857,2.0,7.0,70.0,平层,0,1,1,0,1,1,1,0,1,0
7,106.0,23820.2,精,44.5,2010.0,1.0,0.0,海印长城$,沙河口,太原街$,板楼$,框架,0.5,2.0,4.0,70.0,平层,0,1,1,0,0,0,0,0,1,0
0,53.0,7631.4,简,69.45,1997.0,2.0,1.0,古城丁区$,金州,古城汇金$,塔楼$,钢混,0.25,1.0,4.0,70.0,平层,0,0,1,0,1,1,1,0,1,0
5,105.0,13291.1,简,79.0,1994.0,3.0,1.0,马栏北街$,甘井子,马栏$,板楼$,砖混,0.25,1.0,4.0,70.0,平层,0,1,1,0,1,0,0,0,0,1
5,79.5,17651.0,精,45.04,1990.0,2.0,1.0,友好路$,中山,南山$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
13,249.0,39492.5,简,63.05,1995.0,4.0,1.0,九中安民街$,中山,中山友好$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
6,116.0,10921.8,简,106.21,2002.0,2.0,2.0,泡崖康居园$,甘井子,泡崖八区$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,1,0,1,1,0,1,1,1
5,68.0,14486.6,精,46.94,1986.0,2.0,0.0,秀山路$,甘井子,山东路$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,0,1,1,0,0,1,1
9,73.0,9423.0,简,77.47,2009.0,2.0,1.0,新希望家园$,金州,城润$,板塔结合$,钢混,0.2222222222222222,2.0,9.0,70.0,平层,0,1,1,1,1,0,0,0,1,1
7,39.5,8171.3,简,48.34,1989.0,2.0,1.0,育才小区$,金州,光明$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,1,0,1,0,0,0,1,1
2,50.0,10917.0,简,45.8,1980.0,2.0,0.0,向阳街$,中山,武昌街$,板楼$,砖混,0.07692307692307693,1.0,13.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
8,54.0,11834.3,简,45.63,1999.0,1.0,1.0,泡崖五区$,甘井子,泡崖市场$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,1,0,1,0,0,0,1,1
4,70.0,12106.5,精,57.82,1997.0,2.0,1.0,西关街$,沙河口,辽师$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
0,55.0,8017.5,简,68.6,1998.0,2.0,1.0,南棉小区$,金州,站前$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
2,79.0,13190.8,精,59.89,2000.0,2.0,1.0,泡崖七区$,甘井子,泡崖市场$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,0,1,1,0,1,0,1
12,48.0,12361.6,简,38.83,1993.0,1.0,1.0,侯二小区$,沙河口,侯家沟$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
7,54.0,11868.1,精,45.5,1990.0,1.0,1.0,文体街$,甘井子,甘井子$,板楼$,钢混,0.05882352941176471,1.0,17.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
5,210.0,29453.0,简,71.3,1990.0,2.0,1.0,34中三元街$,西岗,唐山街$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,0,0,0,0,0,0,1
4,85.0,6804.9,毛,124.91,,3.0,2.0,海湾新城$,普兰店,普兰店$,未知$,未知,1.0,2.0,2.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
27,115.0,13513.5,精,85.1,2016.0,2.0,2.0,益海美利山$,甘井子,叠翠$,板楼$,钢混,0.5,2.0,4.0,70.0,平层,0,1,1,0,1,0,0,0,0,1
51,95.0,6985.3,简,136.0,1996.0,3.0,2.0,翠竹小区$,开发区,红梅翠竹$,板楼$,砖混,0.5,1.0,2.0,70.0,平层,0,0,1,0,1,1,0,0,1,1
